-9.709871144865558357e-01,-9.732304150558920286e-01,-9.768831790926877368e-01
-9.497546944358656873e-01,-9.335499477429332060e-01,-9.430024752710961522e-01
-8.985207382629227801e-01,-8.702423703985194825e-01,-8.953335018342453155e-01
-8.992928025921479440e-01,-8.697304562418767260e-01,-8.970771412534429556e-01
-9.030078198933868538e-01,-9.058941586566022774e-01,-9.138460030018180635e-01
-8.621287690274267446e-01,-8.410634749531846754e-01,-8.531792572535141783e-01
-8.399637983030822097e-01,-8.246978978320671505e-01,-8.309052895972998121e-01
-7.923623550802687543e-01,-7.868938419370316018e-01,-7.838580907766095063e-01
-8.105915479483365438e-01,-7.825402003842600873e-01,-8.072158701966232197e-01
-7.679638203296766941e-01,-7.899234213617567502e-01,-7.408203590627757684e-01
-7.395157570821753179e-01,-7.640273340488581422e-01,-7.127506028895758128e-01
-7.487065127012585419e-01,-7.736035986502560746e-01,-7.433439294166096500e-01
-7.237825677691440696e-01,-7.042124246501584306e-01,-7.108599244415155782e-01
-6.852125051969313319e-01,-7.095720072237929887e-01,-6.726744535818244275e-01
-6.870037349909871027e-01,-6.639919358526699122e-01,-6.984084689366902854e-01
-6.812505134297196507e-01,-6.858958602938677318e-01,-6.754400093330785726e-01
-6.181345164646346868e-01,-6.437334271440189326e-01,-6.172652371440564556e-01
-6.212221801466122351e-01,-6.465199394285208179e-01,-6.306387330301505001e-01
-6.067381837057237437e-01,-5.938782207734727425e-01,-6.327114889463264502e-01
-5.570496361809941233e-01,-5.530767287457150072e-01,-5.308221557954059255e-01
-5.606123298989112991e-01,-5.456031051429733880e-01,-5.759365731921252118e-01
-5.371667442215105615e-01,-5.501436746452416093e-01,-5.109417097365852589e-01
-5.440005445513930171e-01,-5.316188869113721571e-01,-5.670407366599694576e-01
-5.326532524412870284e-01,-5.027857883608217726e-01,-5.235496651851514471e-01
-4.937089166425465692e-01,-4.683899850356872396e-01,-5.194727385972117695e-01
-4.910546545129475526e-01,-5.094426080517113764e-01,-4.818407699989943893e-01
-4.452744735877507964e-01,-4.692060234087108705e-01,-4.360090747943396461e-01
-4.365900809153897555e-01,-4.437361193918651359e-01,-4.108284275332463320e-01
-3.975170196857892857e-01,-4.221692788414300734e-01,-3.965837472340698611e-01
-3.667621540323022788e-01,-3.860086964354550454e-01,-3.620415512161405114e-01
-3.685906183892577181e-01,-3.716650556881863632e-01,-3.637441349869289797e-01
-3.617100277662910757e-01,-3.326799705635949400e-01,-3.642104743956727786e-01
-3.219063030228384026e-01,-3.390965411757008718e-01,-3.035680341484716660e-01
-3.422254111185166203e-01,-3.599184336956245955e-01,-3.636823693080216136e-01
-2.808185682542069239e-01,-2.793008680825237455e-01,-2.646354018286090626e-01
-2.848172151144826580e-01,-3.068296308323211763e-01,-2.901566015980903135e-01
-2.608195328064159546e-01,-2.363310085015049022e-01,-2.338043908854877673e-01
-2.541638568987561464e-01,-2.581024964592761872e-01,-2.367778403912662866e-01
-1.966853368201784691e-01,-2.176853705391585125e-01,-1.866687732450685866e-01
-2.082223311394483800e-01,-2.153233857567973253e-01,-2.162570641429695795e-01
-1.884959507298660242e-01,-2.183202679227801979e-01,-2.126966751727226157e-01
-1.601007103594140613e-01,-1.651600457374548803e-01,-1.856990562514056198e-01
-1.540091366354372771e-01,-1.602825389503319264e-01,-1.549467390172165060e-01
-1.514947387630373732e-01,-1.732763658286890218e-01,-1.692908304955537679e-01
-8.499879154851708307e-02,-8.664927785559368989e-02,-9.382668521430537201e-02
-8.626151577103476076e-02,-6.561093333985962284e-02,-6.353997335094893617e-02
-6.688133927870876239e-02,-5.691146979634882641e-02,-9.227821030435828797e-02
-3.676932483678367614e-02,-4.779854097342930985e-02,-4.809595196274915607e-02
-5.686457751419483897e-02,-7.691439852248070641e-02,-5.411026159002751273e-02
-2.665488998831649914e-02,-1.279001384088555501e-02,-1.321625977809301987e-02
-1.618416255343364807e-02,8.297453490252789526e-03,-2.867345085263167670e-02
8.091405560561714533e-03,-1.852349261960056434e-02,-1.029449900378271235e-02
2.685439746171556022e-02,1.687629570398489764e-02,2.526857145639115759e-03
7.127964453157978331e-02,8.781597274694233346e-02,5.955568682055317059e-02
1.003677010705637529e-01,1.127236097209236843e-01,7.274950136129371137e-02
1.144437629149721997e-01,9.436494956433663650e-02,9.222317828947808327e-02
1.349679328669509126e-01,1.282046699972776982e-01,1.505735137028694492e-01
1.428769094188030164e-01,1.448984303409363850e-01,1.386400656226351724e-01
1.840973761192702951e-01,1.938112819109033824e-01,1.716956215909719863e-01
1.531334382196590516e-01,1.497565748625732385e-01,1.379666069944417151e-01
2.258784514237700269e-01,2.256910727453790289e-01,2.104009085184397332e-01
2.193581381506224670e-01,2.023078999770162034e-01,1.943083800538275840e-01
2.323179783708509138e-01,2.040454187182232371e-01,2.611033596719680161e-01
2.674353889629551562e-01,2.407788715462387263e-01,2.912403648343721563e-01
2.803261162086488345e-01,2.916275703666788011e-01,2.583632787509022588e-01
2.698155871508079451e-01,2.934139475469729752e-01,2.906231285307570578e-01
3.457255250470329666e-01,3.346195875377219187e-01,3.254272947248237902e-01
3.162847204566641146e-01,3.396230394714904177e-01,3.155478820140932283e-01
3.556696063300035515e-01,3.485306434887066596e-01,3.714917557688568461e-01
3.670780034157495320e-01,3.967661733284449377e-01,3.909999033182843253e-01
4.209044067774205256e-01,4.093455063211481892e-01,4.109333307600864793e-01
4.310900656248345952e-01,4.305384658159629452e-01,4.081905057545271998e-01
4.607053679631221144e-01,4.530352186058298480e-01,4.731429964401084320e-01
4.479505552457129780e-01,4.637738645078022803e-01,4.503621769543080799e-01
4.774192889799035999e-01,5.021100876176692873e-01,4.941094175903005259e-01
4.951849722046057223e-01,4.753896830412903118e-01,4.902761158618737514e-01
4.960633860807832085e-01,4.757692799408617113e-01,4.980373497632736290e-01
5.242669826174743974e-01,5.177082637124379438e-01,5.376006647819651096e-01
5.402824892042398242e-01,5.405419416354403372e-01,5.365054642480345803e-01
5.642117599327478583e-01,5.691194805567574289e-01,5.564532553378082058e-01
5.689386109696924487e-01,5.502852717956630002e-01,5.390262919243063999e-01
6.148496642865732831e-01,6.171158215422315463e-01,5.901415520974597761e-01
6.497861268401217139e-01,6.528040252003328714e-01,6.339912554721075510e-01
6.142771526907315760e-01,6.081927125764213793e-01,6.079456650234597026e-01
6.625750062235037374e-01,6.328752965152418808e-01,6.404282287201251700e-01
6.739370264158474066e-01,6.868849282353878261e-01,6.782754552418005511e-01
7.019230815864693218e-01,6.778428897380078810e-01,7.293213478670254046e-01
7.138303639145076041e-01,7.415210439034640721e-01,6.995120027637229398e-01
7.248057352803025655e-01,7.298219587629557470e-01,7.123567595506867800e-01
7.693371600914150621e-01,7.412032694658513554e-01,7.473047932855363396e-01
7.663293445718403207e-01,7.577139796321334941e-01,7.779301908829232559e-01
7.959300194280835017e-01,7.948729327978284465e-01,7.822248054453465604e-01
7.897452752476495919e-01,8.192716703087647989e-01,7.786599918562515654e-01
8.087476505081829803e-01,8.318579395066857396e-01,8.341342574969583534e-01
8.764934504684100958e-01,8.593784736211877995e-01,8.579366796363123715e-01
8.963774048595117838e-01,9.220770130472932813e-01,9.075531927543348809e-01
9.195854886865503230e-01,9.232050166171686945e-01,9.301142609119880111e-01
8.823596001506406328e-01,9.041469115927756039e-01,8.885177874061148673e-01
9.571639954645110304e-01,9.478393007664787095e-01,9.645313325755409117e-01
9.662934379729043455e-01,9.808249714865618918e-01,9.403658948522618521e-01
-9.709871144865558357e-01,1.905726759295916783e-01,-3.058960646061319455e-01
-9.497546944358656873e-01,1.682387262958970620e-01,-2.806215182089678573e-01
-8.985207382629227801e-01,8.561788495295111212e-02,-2.715602383187972757e-01
-8.992928025921479440e-01,8.828989114431119722e-02,-2.599055507825070999e-01
-9.030078198933868538e-01,6.253678402539196435e-02,-2.603331326033807014e-01
-8.621287690274267446e-01,1.433130845898824765e-02,-2.279191750947742734e-01
-8.399637983030822097e-01,-2.919491706924388225e-02,-2.151839155366417899e-01
-7.923623550802687543e-01,-1.166933851084129697e-01,-2.031118973125023430e-01
-8.105915479483365438e-01,-6.488999483064314400e-02,-1.956142212381856982e-01
-7.679638203296766941e-01,-1.821911716967281880e-01,-1.592201750967353613e-01
-7.395157570821753179e-01,-2.276280219938598692e-01,-1.469722195447741853e-01
-7.487065127012585419e-01,-2.143356437877177445e-01,-1.557485278264621742e-01
-7.237825677691440696e-01,-2.065686514745187219e-01,-1.355622051572199505e-01
