-9.250290804793351862e-01,-9.011697810862813185e-01,-9.247301308481565840e-01
-9.564031692058827527e-01,-9.788134916453925527e-01,-9.464277375139945603e-01
-8.864305653259996198e-01,-8.686677933307811461e-01,-8.946433582961786923e-01
-8.821426091304349626e-01,-8.775747187508882163e-01,-9.076682755722159657e-01
-8.840377001154353653e-01,-8.817545267516154750e-01,-8.664932829293469085e-01
-8.310376632590524837e-01,-8.147094554418989887e-01,-8.457153160248632728e-01
-8.227302082466217970e-01,-8.434246327886903982e-01,-8.338300158628303427e-01
-7.921547956057594098e-01,-7.808479836926329742e-01,-8.184059245388591863e-01
-8.014572713850437458e-01,-8.068129417206681975e-01,-7.926545257192830762e-01
-7.917637813885294307e-01,-8.114004615639510698e-01,-7.915837327962300662e-01
-7.411527842817833278e-01,-7.290269580153269091e-01,-7.676863781701614986e-01
-7.656591418101471591e-01,-7.849864802472844572e-01,-7.712527922285381532e-01
-7.222364188815082464e-01,-7.154138415177513366e-01,-6.993725965861591343e-01
-7.271390955711612980e-01,-7.549594738861868937e-01,-7.274190056260355641e-01
-6.661898192242907690e-01,-6.561057240524622580e-01,-6.830695992186487375e-01
-6.708005403741497119e-01,-6.639558667588327801e-01,-6.668350042751796103e-01
-6.402098487048072384e-01,-6.498702445430032393e-01,-6.569935171722801615e-01
-6.031903151386012185e-01,-6.239949481234787765e-01,-6.221058121121244566e-01
-6.065808223628381679e-01,-5.852336489132222708e-01,-6.175635513617216965e-01
-6.142033853919274256e-01,-6.369347691800267830e-01,-6.058188945576569173e-01
-5.885500834796155711e-01,-5.733168012234302058e-01,-5.924522047932001545e-01
-5.689472026631841040e-01,-5.840683168406198833e-01,-5.770679118917592110e-01
-5.432257037764591789e-01,-5.200598404113536688e-01,-5.413320136156596352e-01
-5.263261720047186509e-01,-5.059978179004042120e-01,-5.544468844756836878e-01
-5.112525320835764608e-01,-5.182638645829668045e-01,-5.286962984009955235e-01
-4.826170092308851856e-01,-4.998806680586282969e-01,-4.618796187349403226e-01
-4.727304463020475245e-01,-4.619204956351837255e-01,-4.827051469238731740e-01
-4.348528490149630721e-01,-4.296305258133218397e-01,-4.594875581515059371e-01
-4.083148957942733248e-01,-4.016726148868234314e-01,-3.958112279629282249e-01
-4.024138458510870264e-01,-3.863168505940821063e-01,-4.133444807959079093e-01
-3.845952786451990457e-01,-3.671416310624101009e-01,-4.086592202621587844e-01
-3.766367990443627578e-01,-3.959844551204153573e-01,-3.909055289357815099e-01
-3.597329481535093687e-01,-3.486591664642452737e-01,-3.398648316574671147e-01
-2.911328122938268148e-01,-3.025436722508902943e-01,-2.910257378029216802e-01
-3.175447625815440156e-01,-3.192239579997484533e-01,-3.274986236679915397e-01
-2.744353802712454216e-01,-2.655635537974498361e-01,-2.954522098677754283e-01
-2.711747048955869821e-01,-2.524423084845003329e-01,-2.414804592960850815e-01
-2.498321284612338156e-01,-2.231496729861089656e-01,-2.291807673726478090e-01
-2.443769114528018815e-01,-2.692086906048343775e-01,-2.546738063378134465e-01
-2.156377650770778254e-01,-1.980892887258101642e-01,-2.118868634134366824e-01
-1.554996866167121239e-01,-1.508370308559593698e-01,-1.315308870259526419e-01
-1.416279589002247818e-01,-1.128018213991401619e-01,-1.583733454933432538e-01
-1.514239246413874307e-01,-1.358147835280771321e-01,-1.325078915601707596e-01
-1.367756376679831742e-01,-1.389930616262488594e-01,-1.230287039111643416e-01
