-9.647673056039763884e-01,-9.756017278266606585e-01,-9.364020792864842235e-01
-9.129027354505638847e-01,-9.053626611328340346e-01,-9.061618659355227257e-01
-9.082618565297445601e-01,-8.887857501292917295e-01,-9.304121702821823714e-01
-8.850239842823095504e-01,-8.826258871692131969e-01,-9.076626196646327971e-01
-8.898362018578152011e-01,-8.707429231525479763e-01,-8.968454063161793721e-01
-8.495419741644613110e-01,-8.716463529226853302e-01,-8.552340459990648291e-01
-8.277766305621290233e-01,-8.408141029024838176e-01,-8.166668960438112634e-01
-8.453665191322380368e-01,-8.155257781439506637e-01,-8.661476855145374687e-01
-8.082075724330661792e-01,-8.032975441884309120e-01,-7.910599003199624280e-01
-7.653512478518318396e-01,-7.674544126825721957e-01,-7.437344928540049471e-01
-7.540192709487469891e-01,-7.702773831101438207e-01,-7.380728313887876535e-01
-7.090183530743192630e-01,-7.097508850059206509e-01,-7.339383973138244865e-01
-7.351442279523731083e-01,-7.249123942979640578e-01,-7.417820368029433009e-01
-7.080155236405800689e-01,-7.370048687527401832e-01,-6.793946686612022390e-01
-6.799048870939441436e-01,-6.646108582206382565e-01,-6.700577630156374642e-01
-6.667974443486692770e-01,-6.500808298264644236e-01,-6.653107548396297588e-01
-6.287592835254608437e-01,-6.295684167852464430e-01,-6.354198654532958734e-01
-6.215196388874134614e-01,-6.094486738251321256e-01,-6.393574421966077281e-01
-6.286780925908167506e-01,-6.521056743835920155e-01,-6.245892396632635180e-01
-5.669430549747617176e-01,-5.463242069270172196e-01,-5.382525264555777511e-01
-5.652551009580800701e-01,-5.906399664901924584e-01,-5.546499496960735076e-01
-5.580155516779814473e-01,-5.623823781305485880e-01,-5.708249159335574419e-01
-5.190990133216416558e-01,-5.284205808957463946e-01,-5.379075219792079920e-01
-5.206515824142554649e-01,-5.252347577557154867e-01,-5.393845740262546151e-01
-5.068916284620819113e-01,-4.862441552130530309e-01,-5.005848659786129584e-01
-4.757248530690034727e-01,-4.789495304962725908e-01,-4.764743888101611868e-01
-4.374647658780126958e-01,-4.645823348570681244e-01,-4.366972190196373171e-01
-4.194489005565322226e-01,-3.910715099545019058e-01,-4.170709827449677887e-01
-3.896940522731501821e-01,-3.635609878143327145e-01,-3.822533341191793888e-01
-4.134853053611136087e-01,-3.896226719329898835e-01,-4.048668426056151737e-01
-3.849858228671014237e-01,-3.949110328145242210e-01,-3.657089499213726502e-01
-3.541013331539981102e-01,-3.403101624564207617e-01,-3.455516640952729368e-01
-3.525163950884911412e-01,-3.355727713187199313e-01,-3.312909436359644522e-01
-3.108660408313217438e-01,-3.250472280398238878e-01,-2.938148927932345278e-01
-3.084407183544594644e-01,-2.825524005074819822e-01,-2.963936830128623412e-01
-2.876141406931374545e-01,-2.836125336904145589e-01,-2.928373923707169868e-01
-2.322336353654773367e-01,-2.456345271493111382e-01,-2.112550359463158389e-01
-2.538490109711700748e-01,-2.323006680496916554e-01,-2.394952936098306007e-01
-2.011804381356908089e-01,-2.240732337850241673e-01,-1.908584001142087372e-01
-2.031144229220558373e-01,-1.826905305930283940e-01,-2.305940584183168718e-01
-2.014304519928109827e-01,-1.936923509855475733e-01,-2.154278681088995229e-01
-1.780513284892897008e-01,-1.520390083381091828e-01,-2.041297453249223959e-01
-1.555752991595700796e-01,-1.553463892618651976e-01,-1.259972211810454490e-01
-1.474811185791348733e-01,-1.199262185399764119e-01,-1.395834071942877452e-01
-1.089843863876450852e-01,-1.372426004595954929e-01,-1.155509722456367488e-01
-6.657302413540998332e-02,-4.936737889124714895e-02,-8.234489615440106214e-02
-4.481040698393273791e-02,-6.648534028725190670e-02,-3.456592269768785086e-02
-5.384284366411713763e-02,-7.497194867606593593e-02,-3.070638162418442771e-02
-4.977084772410670516e-02,-4.570157237545389994e-02,-7.292524520577652047e-02
-8.514747790803434482e-03,-2.135642994562054336e-02,-2.509463064829092066e-02
-1.833701949827844929e-02,7.327270968064625301e-03,5.708341377972162706e-03
1.926729751127106982e-04,2.031585658557123752e-02,1.220761034662698821e-02
