-9.421383276510073568e-01,-9.389326927181516069e-01,-9.574966684886694335e-01
-9.408367578785131746e-01,-9.301728799295855277e-01,-9.464692884541743290e-01
-9.413457505789275537e-01,-9.652168013980014782e-01,-9.217682560547288961e-01
-8.983357419633041241e-01,-9.187447418871506066e-01,-9.078346545373987553e-01
-8.601719544953272401e-01,-8.865412564608873280e-01,-8.338529289191265459e-01
-8.404798138620636072e-01,-8.273495166160573788e-01,-8.318248173922100364e-01
-8.538946716514945745e-01,-8.258738070948240528e-01,-8.700634243839543425e-01
-8.266744219543024075e-01,-8.160397471717926177e-01,-8.133976122804977837e-01
-7.718908839341245276e-01,-7.923015416083094564e-01,-7.958473494287038319e-01
-7.979472798122123622e-01,-7.747869867455939863e-01,-8.057133499929732823e-01
-7.862136789884830446e-01,-7.772942825233695174e-01,-7.985812701799954727e-01
-7.256266189360932595e-01,-7.404824843940891466e-01,-7.144540449067608989e-01
-7.334842242617628516e-01,-7.153634707066831577e-01,-7.609229089964919535e-01
-7.301798757797857142e-01,-7.562802015775887954e-01,-7.484642442519322536e-01
-6.520845725860189290e-01,-6.784596218131213607e-01,-6.799120087346194330e-01
-6.785026359137791285e-01,-6.510106027527200467e-01,-6.486228019091621055e-01
-6.441956704137515866e-01,-6.694318555470644139e-01,-6.675002266895014857e-01
-6.041095331369366050e-01,-6.095662935501237056e-01,-6.057547785888676151e-01
-5.795126666780290314e-01,-5.876344636816551725e-01,-5.838316437207476950e-01
-5.803765723834207746e-01,-6.011914419923218844e-01,-5.771788573067851980e-01
-5.452700261221642419e-01,-5.526180392010227038e-01,-5.323197402589799898e-01
-5.624746000425547843e-01,-5.833190408889192824e-01,-5.820799386641450912e-01
-5.292008149990089505e-01,-5.259221882505175083e-01,-5.062842861088310276e-01
-4.885994723042578758e-01,-4.906818846465211825e-01,-4.645778821680169868e-01
-5.132942412796003273e-01,-5.217586965674777533e-01,-4.926254467195638753e-01
-4.545490935296512269e-01,-4.356040413893165764e-01,-4.612967576548325233e-01
-4.491477965407851269e-01,-4.431431893898830632e-01,-4.324550529931933118e-01
-4.202861251796753961e-01,-4.218499432411214611e-01,-4.284113673643930031e-01
-4.083618854360721584e-01,-3.961604419291255841e-01,-3.794871634987026510e-01
-4.120865232592348937e-01,-4.238479299733141636e-01,-3.931885535122165987e-01
-3.703424074385207598e-01,-3.669023905281514897e-01,-3.925339760327153371e-01
-3.632958086334791559e-01,-3.511648459790636112e-01,-3.703921563870859468e-01
-3.214089492947480586e-01,-3.350459062799105991e-01,-2.943701730416619089e-01
-3.407087382351521310e-01,-3.355447823478393543e-01,-3.564990958978967450e-01
-2.766577570760466176e-01,-2.890452695611853695e-01,-2.801773895613607346e-01
-2.955698306562316580e-01,-2.863523234541069939e-01,-3.205634996426841576e-01
-2.728183392920363048e-01,-2.433988522092243034e-01,-2.638588722032735867e-01
-2.108240816449892807e-01,-2.227940526764662643e-01,-2.156663192955155239e-01
-1.979831003344421358e-01,-2.269364194509351229e-01,-2.182018346196211711e-01
-2.241516986339768258e-01,-2.473898140272040302e-01,-2.236335406113132140e-01
-1.728384095221156269e-01,-1.915463776282317343e-01,-1.742919046627064150e-01
-1.714994903687386274e-01,-1.483203930920025393e-01,-1.823617979874875283e-01
-1.691808913006211390e-01,-1.474427751273795772e-01,-1.494878522011948985e-01
-1.502251375751573192e-01,-1.702227163016115097e-01,-1.310336773557587431e-01
-1.265028827089457741e-01,-1.039106621098153105e-01,-1.547271337853014517e-01
-6.488670897115961234e-02,-3.981717346007165870e-02,-7.031433833898827201e-02
-4.559092769593239836e-02,-2.924634493084310102e-02,-1.975375042254164798e-02
-7.019621579553457502e-02,-5.268972715723935218e-02,-9.362625802204008196e-02
-6.422295117795399910e-04,-8.495889528097726531e-03,-1.388877223305495269e-02
2.855271363771871504e-03,3.816222681875125131e-03,3.161938930923798019e-02
2.768544084377947551e-02,5.623561740076135629e-02,4.554815489588316668e-02
