-9.785966628501396869e-01,-9.799354013201199143e-01,-9.852072418354316241e-01
-9.547799183847015536e-01,-9.640003918067724387e-01,-9.609242007074917380e-01
-8.947231660586804081e-01,-8.824049539203235870e-01,-8.684247703303705768e-01
-9.075954828863914692e-01,-9.096539958440091889e-01,-9.051492259065511137e-01
-8.576801901001610551e-01,-8.651986571146026428e-01,-8.414062722865103261e-01
-8.390578469128290307e-01,-8.399450625132467430e-01,-8.478760312639579411e-01
-8.477836773800039305e-01,-8.318817553304799217e-01,-8.772688785282286572e-01
-8.312330546186089686e-01,-8.518413131752435863e-01,-8.194268783949035795e-01
-7.788621911381778951e-01,-7.676247932292746823e-01,-7.958517770887189036e-01
-7.732951357405591919e-01,-7.901927304866251944e-01,-7.462337328955186422e-01
-7.293865250482652884e-01,-7.127867369762103111e-01,-7.407905700973922425e-01
-7.555980552019372354e-01,-7.769837580241354402e-01,-7.624787424639239974e-01
-7.083449937821985065e-01,-6.834054392635814379e-01,-7.241696836736929432e-01
-6.909127212502039761e-01,-7.029031175486551986e-01,-6.625940103026242145e-01
-7.011637254926150753e-01,-6.915873627396106338e-01,-6.794911626268506089e-01
-6.915249043450002464e-01,-7.096734956297081620e-01,-6.930473207306002692e-01
-6.385676681147901546e-01,-6.398955740766884004e-01,-6.502681827478254961e-01
-6.186310329636901528e-01,-6.225934459155815226e-01,-6.064117778788624680e-01
-6.138507931304376664e-01,-6.057212139235771398e-01,-6.309324138973987361e-01
-5.934142804827186035e-01,-6.214233347024676890e-01,-5.714094107846243720e-01
-5.622045875189756181e-01,-5.349088460331442585e-01,-5.882699567705038657e-01
-5.326334525431067890e-01,-5.321623035419775771e-01,-5.176566131651344493e-01
-5.200493478851494489e-01,-5.209987734159736705e-01,-5.095275934258558515e-01
-5.175440414213056117e-01,-5.052398873366786836e-01,-5.367172668546235093e-01
-4.977487441328761197e-01,-5.208177041022704623e-01,-5.072698035626905799e-01
-4.985825280217073274e-01,-4.834394262084013016e-01,-5.104824565505066136e-01
-4.784990776599402085e-01,-4.971023284578032220e-01,-4.967070953465792527e-01
-4.404190782021641937e-01,-4.218797800653842911e-01,-4.239575112580822314e-01
-3.886878125430933695e-01,-4.062649863060391331e-01,-3.961769794241155607e-01
-3.903898110952748191e-01,-3.819004401908783763e-01,-4.119113504258860581e-01
-3.577549053778567578e-01,-3.468491497368028087e-01,-3.551003251274243988e-01
-3.697749570911320061e-01,-3.724580536655063279e-01,-3.466858316643419702e-01
-3.452654740412189893e-01,-3.407423357329075753e-01,-3.595625490155693882e-01
-3.070434074923901746e-01,-3.060596306464962169e-01,-3.178597686239520437e-01
-3.168846516385614431e-01,-2.870930162802922680e-01,-3.139538663968999277e-01
-2.944990494702958150e-01,-2.815002735029766279e-01,-3.127343101940625592e-01
-2.472899997152237517e-01,-2.438368217441743702e-01,-2.720650901240642683e-01
